uid,nombre_de_la_entidad,departamento_entidad,orden_entidad,modalidad,causal_contratacion_directa,objeto_a_contratar,detalle_objeto,cuantia_proceso,cuantia_contrato,valor_total_de_adiciones,valor_contrato_con_adiciones,anno_firma,fecha_firma,fecha_ini_ejec_contrato,plazo_de_ejec_del_contrato,rango_de_ejec_del_contrato,tiempo_adiciones_en_dias,tiempo_adiciones_en_meses,fecha_fin_ejec_contrato,id_adjudicacion,urlproceso,nit_de_la_entidad,identificacion_del_contratista,dpto_y_muni_contratista,municipio_entidad,nom_razon_social_contratista,estado_del_proceso
15-11-4066148-3833268,BOYACA - ALCALDIA MUNICIPIO DE SORACA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA LA CRUZ A LA CAPILLA; VEREDA QUEBRADA VIEJA MEDIANTE LA CONSTRUCCION DE PLACA HUELLA; EN EL MUNICIPIO DE SORACA DEPARTAMENTO DE BOYACA,171975297,171975297,0,171975297,2015,2015-08-14T00:00:00.000,2015-08-17T00:00:00.000,3,M,0,0,2015-11-17T00:00:00.000,3833268,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4066148'},800019277-9,7175815 DE TUNJA,BOYACA,SORACA,CONSORCIO PHS,LIQUIDADO
19-11-9449071-8859089,BOLIVAR - ALCALDIA MUNICIPIO DE MORALES,BOLIVAR,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REFUERZO DE DIQUES CON MATERIAL DE PRESTAMO LATERAL PARA EL CONTROL DE INUNDACIONES EN REMOLINO; EL ROBLE; PROVIDENCIA Y CHAPARRAL; ZONA RURAL DEL MUNICIPIO DE MORALES - BOLIVAR,223328890,223121833,0,223121833,2019,2019-06-21T00:00:00.000,2019-07-03T00:00:00.000,45,D,0,0,2019-08-17T00:00:00.000,8859089,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9449071'},800096734-1,807002080,NORTE DE SANTANDER,MORALES,ASOCIACION PROMOTORA MEDIOAMBIENTAL ASPROMA,LIQUIDADO
23-13-13814635-12808726,SANTANDER - ALCALDIA MUNICIPIO DE SANTA BARBARA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO Y MEJORAMIENTO DE LA VIA TERCIARIA DE LA VEREDA CHINGARA DEL MUNICIPIO DE SANTA BARBARA  SANTANDER.,30650000,30650000,0,30650000,2023,2023-10-12T00:00:00.000,2023-10-13T00:00:00.000,10,D,0,0,2023-10-23T00:00:00.000,12808726,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-13-13814635'},890205973,900152554,SANTANDER,SANTA BARBARA,INCODIM SAS,LIQUIDADO
15-11-3869591-3774153,VALLE DEL CAUCA - ALCALDIA MUNICIPIO DE YUMBO,VALLE DEL CAUCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO VIAL Y OBRAS DE ARTE VIA DE ACCESO SECTOR PEREZ CORREGIMIENTO LA OLGA Y LA CONSTRUCCION DE BOX COULBERT; HUELLAS Y OBRAS COMPLEMENTARIAS EN LA VEREDA MIRAVALLE DAPA SECTOR LAS FLECHAS DE LA ZONA RURAL DEL MUNICIPIO DE YUMBO,234098770,233881673,0,233881673,2015,2015-07-09T00:00:00.000,2015-07-13T00:00:00.000,3,M,0,0,2015-10-13T00:00:00.000,3774153,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3869591'},890399025,900866141-1,VALLE DEL CAUCA,YUMBO,UNION TEMPORAL ALBIOSOC,LIQUIDADO
18-11-8446411-8500757,PUTUMAYO - ALCALDIA MUNICIPIO DE VILLAGARZON,PUTUMAYO,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO Y MEJORAMIENTO PUENTE COLGANTE SOBRE EL RIO SAN JUAN EN LA VEREDA ALTO SAN JUAN MUNICIPIO DE VILLAGARZON; DEPARTAMENTO DEL PUTUMAYO,49976635,49929298,0,49929298,2018,2018-10-29T00:00:00.000,2019-01-29T00:00:00.000,2,M,0,0,2019-03-29T00:00:00.000,8500757,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8446411'},800054249,18123992,PUTUMAYO,VILLA GARZON/VILLA AMAZONICA,ROGER ANTONIO BUESAQUILLO ORTIZ,LIQUIDADO
19-4-9306593-8469332,CUNDINAMARCA - FONDO DE DESARROLLO DE PROYECTOS DE CUNDINAMARCA - FONDECUN,BOGOTA D.C.,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,REGIMEN ESPECIAL,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO Y MEJORAMIENTO DE LA RED SECUNDARIA DEL CORREDOR VIAL EN JURISDICCION DE LA JUNTA DE ACCION COMUNAL VEREDA DE PATASICA DEL MUNICIPIO DE COGUA DEL DEPARTAMENTO DE CUNDINAMARCA,38113875,36298929,0,36298929,2019,2019-03-26T00:00:00.000,2019-03-26T00:00:00.000,90,D,0,0,2019-06-24T00:00:00.000,8469332,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9306593'},900258772,900255193,CUNDINAMARCA,BOGOTA D.C.,JUNTA DE ACCION COMUNAL VEREDA DE PATASICA,LIQUIDADO
18-1-188008-7373379,ANTIOQUIA - ALCALDIA MUNICIPIO DE SANTUARIO,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLA EN LAS VIAS TERCIARIAS DEL MUNICIPIO DE EL SANTUARIO.,1309382475,1309382442,625228375,1934610817,2018,2018-04-20T00:00:00.000,2018-05-24T00:00:00.000,6,M,0,1,2018-12-24T00:00:00.000,7373379,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188008'},890983813,15434553,ANTIOQUIA,EL SANTUARIO,LUIS ALFONSO VALENCIA POSADA,LIQUIDADO
17-1-172981-6110216,BOYACA - ALCALDIA MUNICIPIO DE SANTANA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA EN LA VEREDA SAN JUAN SECTOR EL RODEO MEDIANTE LA CONSTRUCCION DE PLACA HUELLA DEL MUNICIPIO DE SANTANA BOYACA,229015083,229003293,15000000,244003293,2017,2017-06-15T00:00:00.000,2017-06-27T00:00:00.000,3,M,0,0,2017-09-27T00:00:00.000,6110216,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-172981'},800020733,900383219,BOYACA,SANTANA,OSN CONSTRUCCIONES SAS,LIQUIDADO
16-11-5443334-5149435,BOYACA - ALCALDIA MUNICIPIO DE NOBSA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION Y MANTENIMIENTO DE VIAS  RURALES DEL MUNICIPIO DE  NOBSA; DEPARTAMENTO DE BOYACA,117820491,117818330,58799999,176618329,2016,2016-09-27T00:00:00.000,2016-10-03T00:00:00.000,3,M,54,0,2017-02-03T00:00:00.000,5149435,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5443334'},No Definido,826002051,BOYACA,NOBSA,CONSTRUCCIONES Y PAVIMENTOS DE BOYACA LTDA PAVIBOY LTDA,LIQUIDADO
15-11-4125811-3998751,CESAR - ALCALDIA MUNICIPIO DE SAN MARTIN,CESAR,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE LAS VIAS QUE CONDUCEN A LAS VEREDAS; LA UNION; LA VEGA DEL OSO; LA DORADA Y AGUAS CALIENTES; ZONA RURAL DEL MUNICIPIO DE SAN MARTIN; CESAR,33670000,33610537,0,33610537,2015,2015-09-15T00:00:00.000,2015-09-18T00:00:00.000,1,M,0,0,2015-10-18T00:00:00.000,3998751,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4125811'},892301093,13740919,CESAR,SAN MARTIN,CHRISTIAN FABIAN VARGAS VERGEL,LIQUIDADO
21-11-12396756-11586023,CUNDINAMARCA - ALCALDIA MUNICIPIO DE VIOTA,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE CONDUCE AL CENTRO EL POBLADO SAN GABRIEL A LA VEREDA EL ROBLAL SECTOR EL RETEN; DEL MUNICIPIO DE VIOTA DEL DEPARTAMENTO DE CUNDINAMARCA; A PRECIOS UNITARIOS SIN FORMULA DE REAJUSTE.,100000000,99356230,0,99356230,2021,2021-11-17T00:00:00.000,2021-11-17T00:00:00.000,1,M,96,0,2022-03-17T00:00:00.000,11586023,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-12396756'},890680142,900131576,CUNDINAMARCA,VIOTA,TECNIOFFICE Y SUMINISTROS S.A.S.,LIQUIDADO
21-13-12126785-11246125,BOYACA - ALCALDIA MUNICIPIO DE ZETAQUIRA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",AMPLIACION DE MURO DE CONTENCION EN LA VEREDA GACAL SECTOR SANTA ROSA DEL MUNICIPIO DE ZETAQUIRA DEPARTAMENTO DE BOYACA,25199085,20412391,0,20412391,2021,2021-07-16T00:00:00.000,2021-07-23T00:00:00.000,2,M,0,0,2021-09-23T00:00:00.000,11246125,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-13-12126785'},891802106,901366179,BOYACA,ZETAQUIRA,INGECOM S&D S.A.S.,LIQUIDADO
15-1-152376-4157752,ANTIOQUIA - ALCALDIA MUNICIPIO DE SAN RAFAEL,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE OBRAS CIVILES Y COLOCACION DE AFIRMADO EN LAS VIAS TERCIARIAS  QUEBRADONA - LA PRADERA DEL MUNICIPIO DE SAN RAFAEL,187965860,187801762,0,187801762,2015,2015-12-19T00:00:00.000,2015-12-22T00:00:00.000,10,D,0,0,2016-01-01T00:00:00.000,4157752,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-152376'},800096805-6,900302644-4,ANTIOQUIA,SAN RAFAEL,PROSEYCO,LIQUIDADO
15-1-139866-3772118,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE TEORAMA,NORTE DE SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO Y MANTENIMIENTO  DE LAS VIAS SAN PABLO  LOS ANGELES (10 KM); SAN PABLO  PIEDRAS DE MOLER         (18 KM); SAN PABLO  VENTANAS (12 KM); Y CONSTRUCCION DE 230 ML DE PLACA HUELLA EN LA VIA ASERRIO  SAN JUANCITO  DEL MUNICIPIO DE TEORAMA  DEPARTAMENTO NORTE DE SANTANDER,285000000,284962875,0,284962875,2015,2015-07-03T00:00:00.000,2015-07-06T00:00:00.000,3,M,0,0,2015-10-06T00:00:00.000,3772118,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139866'},800019709-9,1091656261 EXPEDIDA EN DE OCANA,NORTE DE SANTANDER,TEORAMA,JOSE LUIS QUINTERO MARTINEZ,LIQUIDADO
15-12-3976038-3896048,SANTANDER - ALCALDIA MUNICIPIO DE PIEDECUESTA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,CONTRATACION DIRECTA (LEY 1150 DE 2007),PRESTACION DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTION (LITERAL H),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLAS EN LA VEREDA LAGUNETAS DEL MUNICIPIO DE PIEDECUESTA SANTANDER,28920561,28920561,0,28920561,2015,2015-06-24T00:00:00.000,2015-06-30T00:00:00.000,60,D,0,0,2015-08-29T00:00:00.000,3896048,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3976038'},817000992-5,9008578696,SANTANDER,PIEDECUESTA,JUNTA DE ACCION COMUNAL VEREDA LAGUNETAS,LIQUIDADO
21-13-12557574-11658534,CASANARE - ALCALDIA MUNICIPIO DE RECETOR,CASANARE,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO RUTINAL Y PERIODICO DE CAMINOS DE HERRADURA QUE HACEN PARTE DE LA RED VIAL TERCIARIA DEL MUNICIPIO DE RECETOR; DEPARTAMENTO DE CASANARE,25414151,25414151,0,25414151,2021,2021-12-09T00:00:00.000,2021-12-09T00:00:00.000,20,D,0,0,2021-12-29T00:00:00.000,11658534,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-13-12557574'},800103661,901067417,BOYACA,RECETOR,INGENIERIA VIAS Y CONSTRUCCIONES DEL CASANARE S.A.S.,LIQUIDADO
18-13-7937118-7219187,ANTIOQUIA - ALCALDIA MUNICIPIO DE ABRIAQUI,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE CAMINOS DE HERRADURA EN LAS VEREDAS TIMOTEA; LA ANTIGUA; PIEDRAS; SAN JOSE; SAN RUPERTO; CORCOVADO; EL EDEN Y MONOS DEL MUNICIPIO DE ABRIAQUI,20493030,20493030,0,20493030,2018,2018-03-08T00:00:00.000,2018-03-08T00:00:00.000,1,M,0,0,2018-04-08T00:00:00.000,7219187,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-7937118'},890504612-0,811002896,ANTIOQUIA,ABRIAQUI,EMPRESA DE ADMINISTRACION PUBLICA COOPERATIVA DEL OCCIDENTE LEJANO  EMPUCOL LTDA,LIQUIDADO
18-13-8015801-7295070,ANTIOQUIA - ALCALDIA MUNICIPIO DE VENECIA,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE VIA TERCIARIA EL RINCON EN EL TRAMO COMPRENDIDO ENTRE EL SECTOR LA BATEA Y EL ESTADERO LAS BRISAS EN LA VEREDA EL RINCON EN EL MUNICIPIO DE VENECIA.,21842400,21842400,0,21842400,2018,2018-04-14T00:00:00.000,2018-04-14T00:00:00.000,8,D,0,0,2018-04-22T00:00:00.000,7295070,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8015801'},800100144-3,900295228,ANTIOQUIA,VENECIA,ASOCIACION DE JUNTAS DE ACCION COMUNAL Y VIVIENDA COMUNITARIA DEL MUNICIPIO DE VENECIA,LIQUIDADO
18-11-7639678-7267143,CUNDINAMARCA - ALCALDIA MUNICIPIO DE SUBACHOQUE,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION PLACA HUELLA VIA LA PRADERA RINCON SANTO SECTOR QUEBRADA EL MOYO HASTA LA ESCUELA DE LA VEREDA RINCON SANTO DEL MUNICIPIO DE SUBACHOQUE,91384935,91384824,0,91384824,2018,2018-02-20T00:00:00.000,2018-02-28T00:00:00.000,3,M,0,0,2018-05-28T00:00:00.000,7267143,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-7639678'},891180191-2,901157091,CUNDINAMARCA,SUBACHOQUE,CONSORCIO CHOQUE 2018,LIQUIDADO
19-4-9735477-8869901,CUNDINAMARCA - FONDO DE DESARROLLO DE PROYECTOS DE CUNDINAMARCA - FONDECUN,BOGOTA D.C.,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,REGIMEN ESPECIAL,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO Y MEJORAMIENTO DE LA RED SECUNDARIA DEL CORREDOR VIAL EN JURISDICCION DE LA JUNTA DE ACCION COMUNAL VEREDA DE MARCHA DEL MUNICIPIO DE LA PALMA DE CUNDINAMARCA.,34644687,32994940,0,32994940,2019,2019-07-17T00:00:00.000,2019-07-17T00:00:00.000,30,D,0,0,2019-08-16T00:00:00.000,8869901,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9735477'},900258772,900795406,CUNDINAMARCA,BOGOTA D.C.,JUNTA DE ACCION COMUNAL VEREDA DE MARCHA,LIQUIDADO
21-4-11894801-11206425,ANTIOQUIA - EMPRESA DE DESARROLLO SOSTENIBLE DEL ORIENTE EDESO - RIONEGRO,ANTIOQUIA,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,REGIMEN ESPECIAL,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",PAVIMENTACION Y REHABILITACION DE LA MALLA VIAL ASOCIADA AL MUNICIPIO DE RIONEGRO; COMPARTIDA Y LIMITROFE CON EL MUNICIPIO DEL CARMEN DE VIBORAL EN LA VEREDA SANTA TERESA,764049865,763993119,168285462,932278581,2021,2021-06-11T00:00:00.000,2021-06-29T00:00:00.000,3,M,60,0,2021-11-29T00:00:00.000,11206425,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11894801'},900974762,901489591,ANTIOQUIA,RIONEGRO,CONSORCIO VIAL SANTA TERESA,LIQUIDADO
19-11-9772246-8997423,CUNDINAMARCA - ALCALDIA MUNICIPIO DE AGUA DE DIOS,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DE LA VEREDA EGIPTO A LA VEREDA IBANEZ SECTOR MANGO MACHO DEL MUNICIPIO DE AGUA DE DIOS CUNDINAMARCA,50000000,49999872048,0,49999872048,2019,2019-09-04T00:00:00.000,2019-09-12T00:00:00.000,3,M,0,0,2019-12-12T00:00:00.000,8997423,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9772246'},891180139-9,901318617,CUNDINAMARCA,AGUA DE DIOS,CONSORCIO MC 2019,LIQUIDADO
15-12-3976818-4063908,SANTANDER - ALCALDIA MUNICIPIO DE PIEDECUESTA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,CONTRATACION DIRECTA (LEY 1150 DE 2007),PRESTACION DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTION (LITERAL H),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACAS HUELLAS EN LA VEREDA BLANQUIZCAL DEL MUNICIPIO DE PIEDECUESTA SANTANDER,26243092,26243092,0,26243092,2015,2015-06-24T00:00:00.000,2015-07-30T00:00:00.000,2,M,0,0,2015-09-30T00:00:00.000,4063908,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3976818'},817000992-5,9008581591,SANTANDER,PIEDECUESTA,JUNTA  DE ACCION COMUNAL VEREDA EL BLANQUIZCAL,LIQUIDADO
22-12-13242685-12262101,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE HACARI,NORTE DE SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,CONTRATACION DIRECTA (LEY 1150 DE 2007),URGENCIA MANIFIESTA (LITERAL A),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",HABILITACION Y MEJORAMIENTO DE VIAS TERCIARIAS EN DIFERENTES PUNTOS CRITICOS CON OCASION DE ATENDER LA CALAMIDAD PUBLICA DECLARADA A TRAVES DEL DECRETO NO. 0282 DEL 12 DE MAYO DE 2022; EN EL MUNICIPIO DE HACARI; NORTE DE SANTANDER,264000000,264000000,0,264000000,2022,2022-07-21T00:00:00.000,2022-07-25T00:00:00.000,60,D,0,0,2022-09-23T00:00:00.000,12262101,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13242685'},800099241,88141547,NORTE DE SANTANDER,HACARI,ALBEIRO SEPULVEDA AREVALO,LIQUIDADO
15-11-4347401-4204495,SANTANDER - ALCALDIA MUNICIPIO DE CIMITARRA,SANTANDER,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",ADECUACION DE PUENTE EL VINAGRITO DEL AREA RURAL DEL MUNICIPIO DE CIMITARRA.,99973695,99619717,0,99619717,2015,2015-11-30T00:00:00.000,2015-12-02T00:00:00.000,30,D,0,0,2016-01-01T00:00:00.000,4204495,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4347401'},890208363,900332548-3,SANTANDER,CIMITARRA,CONSTRUCCIONES SUAREZ PZ S.A.S.,LIQUIDADO
15-13-4146510-3956838,ANTIOQUIA - ALCALDIA MUNICIPIO DE RIONEGRO,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE  VIA TERCIARIA EN LA VEREDA LA MOSQUITA DEL MUNICIPIO DE RIONEGRO.,25000000,24999094,0,24999094,2015,2015-09-15T00:00:00.000,2015-09-28T00:00:00.000,15,D,0,0,2015-10-13T00:00:00.000,3956838,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4146510'},890204646-3,900434281-0,ANTIOQUIA,RIONEGRO,CONSTRUCCIONES SEGURAS S.A.S,LIQUIDADO
18-11-7914914-7427847,CUNDINAMARCA - ALCALDIA MUNICIPIO DE CHAGUANI,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE  LA VIA CHAGUANI VEREDA LLANADAS SECTOR LA POLONIA DEL MUNICIPIO DE CHAGUANI  CUNDINAMARCA.-CONV-ICCU-911-2017,97500000,97500000,0,97500000,2018,2018-06-26T00:00:00.000,2018-07-04T00:00:00.000,2,M,0,0,2018-09-04T00:00:00.000,7427847,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-7914914'},899999400,901191681,CUNDINAMARCA,CHAGUANI,UNION TEMPORAL LLANADAS-POLONIA POLONIA,LIQUIDADO
18-13-8232799-7838582,CESAR - ALCALDIA MUNICIPIO DE GONZALEZ,CESAR,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",ADECUACION Y MANTENIMIENTO DE LA VIA QUE CONDUCE DEL CORREGIMIENTO DE MATA DE FIQUE A LA VEREDA TEQUENDAMA MEDIANTE CORTES Y AMPLIACION DE LA MISMA CON MAQUINARIA PESADA EN EL MUNICIPIO DE GONZALEZ DEPARTAMENTO DEL CESAR.,21750670,21682115,0,21682115,2018,2018-07-27T00:00:00.000,2018-08-10T00:00:00.000,30,D,0,0,2018-09-09T00:00:00.000,7838582,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8232799'},800096597,5036192,CESAR,GONZALEZ,DEYVID OSWALDO OSORIO MENDOZA,LIQUIDADO
18-13-8691107-7923676,ANTIOQUIA - ALCALDIA MUNICIPIO DE LIBORINA,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REALIZAR EL MEJORAMIENTO Y MANTENIMIENTO DE CAMINOS VEREDALES EN LAS VEREDAS Y CORREGIMIENTOS DE LA ZONA RURAL DEL MUNICIPIO DE LIBORINA SUBREGION OCCIDENTE DEL DEPARTAMENTO DE ANTIOQUIA,21800000,21800000,5000000,26800000,2018,2018-11-29T00:00:00.000,2018-12-03T00:00:00.000,15,D,0,0,2018-12-18T00:00:00.000,7923676,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8691107'},800100061-0,901119002,ANTIOQUIA,LIBORINA,BAQUERO Y CONSTRUCCIONES S.A.S.,LIQUIDADO
16-11-5783820-6594690,CUNDINAMARCA - ALCALDIA MUNICIPIO DE VILLAGOMEZ,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLA EN LA VIA MENCIPA  CERRO AZUL  CAIPAL  LA UNION  MATA DE RAMO SECTOR PAN DE AZUCAR; DEL MUNICIPIO DE VILLAGOMEZ DEPARTAMENTO DE CUNDINAMARCA.,80000000,80000000,0,80000000,2016,2016-12-12T00:00:00.000,2016-12-14T00:00:00.000,2,M,0,0,2017-02-14T00:00:00.000,6594690,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5783820'},899999447-8,900602035,CUNDINAMARCA,VILLAGOMEZ,EMPORIO CONSTRUCCIONES SAS,LIQUIDADO
